run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity,out_of_sample
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,answer_stability,8,-0.35,2,-0.05,0.3,0,1,6,1
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,entropy_plateau,8,-0.35,2,-0.05,0.3,0,1,6,1
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,hazard_drift,7,-0.3,2,-0.05,0.25,0,1,5,1
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00401_62859aeb__temp0.60__seed7,math_test_00401_62859aeb,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,entropy_plateau,12,-0.55,2,-0.05,0.5,0,1,10,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,hazard_drift,12,-0.55,2,-0.05,0.5,0,1,10,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00403_11b3b101__temp0.10__seed7,math_test_00403_11b3b101,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,oracle,14,0.35,14,0.35,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,first_answer,1,0.0,14,0.35,0.35,1,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,verifier_first_correct,14,0.35,14,0.35,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,answer_stability,14,0.35,14,0.35,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,entropy_plateau,7,-0.3,14,0.35,0.6499999999999999,1,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,hazard_drift,7,-0.3,14,0.35,0.6499999999999999,1,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,empirical_bernstein,13,-0.6000000000000001,14,0.35,0.9500000000000001,1,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,e_process,3,-0.1,14,0.35,0.44999999999999996,1,0,0,1
phi_4_mini_instruct__math_test_00404_da55437b__temp1.00__seed7,math_test_00404_da55437b,never_stop,14,0.35,14,0.35,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,entropy_plateau,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,hazard_drift,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00406_895adc35__temp0.60__seed7,math_test_00406_895adc35,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,oracle,2,0.95,2,0.95,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,empirical_bernstein,13,0.3999999999999999,2,0.95,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,e_process,3,0.9,2,0.95,0.04999999999999993,0,1,1,1
phi_4_mini_instruct__math_test_00408_72a21fce__temp0.10__seed7,math_test_00408_72a21fce,never_stop,14,-0.65,2,0.95,1.6,0,1,12,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,entropy_plateau,10,-0.45,2,-0.05,0.4,0,1,8,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,hazard_drift,5,-0.2,2,-0.05,0.15000000000000002,0,1,3,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00409_2cbb5151__temp1.00__seed7,math_test_00409_2cbb5151,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,answer_stability,11,-0.5,2,-0.05,0.45,0,1,9,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,entropy_plateau,11,-0.5,2,-0.05,0.45,0,1,9,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00411_6f5d00d6__temp0.60__seed7,math_test_00411_6f5d00d6,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,entropy_plateau,6,-0.25,2,-0.05,0.2,0,1,4,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00413_a79cadf3__temp0.10__seed7,math_test_00413_a79cadf3,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,entropy_plateau,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,hazard_drift,8,-0.35,2,-0.05,0.3,0,1,6,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00414_f8b3d5f2__temp1.00__seed7,math_test_00414_f8b3d5f2,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,answer_stability,8,-0.35,2,-0.05,0.3,0,1,6,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,entropy_plateau,8,-0.35,2,-0.05,0.3,0,1,6,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00416_29223b4f__temp0.60__seed7,math_test_00416_29223b4f,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,entropy_plateau,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00418_452dc872__temp0.10__seed7,math_test_00418_452dc872,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,oracle,12,0.4499999999999999,12,0.4499999999999999,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,first_answer,1,0.0,12,0.4499999999999999,0.4499999999999999,1,0,0,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,verifier_first_correct,12,0.4499999999999999,12,0.4499999999999999,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,answer_stability,10,-0.45,12,0.4499999999999999,0.8999999999999999,1,0,0,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,entropy_plateau,14,-0.65,12,0.4499999999999999,1.0999999999999999,0,1,2,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,hazard_drift,4,-0.15,12,0.4499999999999999,0.5999999999999999,1,0,0,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,empirical_bernstein,13,-0.6000000000000001,12,0.4499999999999999,1.05,0,1,1,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,e_process,3,-0.1,12,0.4499999999999999,0.5499999999999999,1,0,0,1
phi_4_mini_instruct__math_test_00419_dadaee3f__temp1.00__seed7,math_test_00419_dadaee3f,never_stop,14,-0.65,12,0.4499999999999999,1.0999999999999999,0,1,2,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,oracle,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,first_answer,1,1.0,3,0.9,-0.09999999999999998,1,0,0,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,verifier_first_correct,1,1.0,3,0.9,-0.09999999999999998,1,0,0,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,answer_stability,10,0.55,3,0.9,0.35,0,1,7,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,entropy_plateau,11,0.5,3,0.9,0.4,0,1,8,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,hazard_drift,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,empirical_bernstein,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,e_process,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00421_c2187615__temp0.60__seed7,math_test_00421_c2187615,never_stop,14,0.35,3,0.9,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,entropy_plateau,11,-0.5,2,-0.05,0.45,0,1,9,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,hazard_drift,6,-0.25,2,-0.05,0.2,0,1,4,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00423_19a18675__temp0.10__seed7,math_test_00423_19a18675,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,entropy_plateau,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,hazard_drift,6,-0.25,2,-0.05,0.2,0,1,4,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00424_4db9759a__temp1.00__seed7,math_test_00424_4db9759a,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,oracle,2,0.95,2,0.95,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,answer_stability,3,0.9,2,0.95,0.04999999999999993,0,1,1,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,entropy_plateau,3,0.9,2,0.95,0.04999999999999993,0,1,1,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,empirical_bernstein,13,0.3999999999999999,2,0.95,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,e_process,3,0.9,2,0.95,0.04999999999999993,0,1,1,1
phi_4_mini_instruct__math_test_00426_206b8557__temp0.60__seed7,math_test_00426_206b8557,never_stop,14,0.35,2,0.95,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,verifier_first_correct,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,answer_stability,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,entropy_plateau,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,hazard_drift,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,empirical_bernstein,13,-0.6000000000000001,2,-0.05,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,e_process,3,-0.1,2,-0.05,0.05,0,1,1,1
phi_4_mini_instruct__math_test_00428_ecc1932f__temp0.10__seed7,math_test_00428_ecc1932f,never_stop,14,-0.65,2,-0.05,0.6,0,1,12,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,oracle,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,first_answer,1,0.0,3,0.9,0.9,1,0,0,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,answer_stability,6,0.75,3,0.9,0.15000000000000002,0,1,3,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,entropy_plateau,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,hazard_drift,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,empirical_bernstein,13,0.3999999999999999,3,0.9,0.5000000000000001,0,1,10,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,e_process,3,0.9,3,0.9,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00429_0ed0c936__temp1.00__seed7,math_test_00429_0ed0c936,never_stop,14,0.35,3,0.9,0.55,0,1,11,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,oracle,10,0.55,10,0.55,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,first_answer,1,0.0,10,0.55,0.55,1,0,0,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,verifier_first_correct,10,0.55,10,0.55,0.0,0,0,0,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,answer_stability,14,-0.65,10,0.55,1.2000000000000002,0,1,4,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,entropy_plateau,13,-0.6000000000000001,10,0.55,1.1500000000000001,0,1,3,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,hazard_drift,13,-0.6000000000000001,10,0.55,1.1500000000000001,0,1,3,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,empirical_bernstein,13,-0.6000000000000001,10,0.55,1.1500000000000001,0,1,3,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,e_process,3,-0.1,10,0.55,0.65,1,0,0,1
phi_4_mini_instruct__math_test_00431_a332c76b__temp0.60__seed7,math_test_00431_a332c76b,never_stop,14,-0.65,10,0.55,1.2000000000000002,0,1,4,1
