run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,entropy_plateau,3,-0.1,5,0.8,0.9,1,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,gsm8k_train_00086_af406602,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,answer_stability,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,entropy_plateau,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,hazard_drift,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,gsm8k_train_00086_af406602,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,entropy_plateau,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,gsm8k_train_00086_af406602,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,oracle,2,0.95,2,0.95,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,first_answer,1,0.0,2,0.95,0.95,1,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,verifier_first_correct,2,0.95,2,0.95,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,answer_stability,4,0.85,2,0.95,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,entropy_plateau,5,0.8,2,0.95,0.1499999999999999,0,1,3
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,hazard_drift,4,0.85,2,0.95,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,empirical_bernstein,9,0.6,2,0.95,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,e_process,7,0.7,2,0.95,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,gsm8k_train_00087_c84aacb9,never_stop,10,0.55,2,0.95,0.3999999999999999,0,1,8
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,entropy_plateau,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,gsm8k_train_00087_c84aacb9,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,answer_stability,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,entropy_plateau,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,hazard_drift,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,gsm8k_train_00087_c84aacb9,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,oracle,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,first_answer,1,0.0,3,0.9,0.9,1,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,entropy_plateau,6,0.75,3,0.9,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,hazard_drift,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,empirical_bernstein,9,0.6,3,0.9,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,e_process,7,0.7,3,0.9,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,gsm8k_train_00088_f1f3640a,never_stop,10,0.55,3,0.9,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,answer_stability,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,entropy_plateau,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,hazard_drift,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,e_process,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,gsm8k_train_00088_f1f3640a,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,answer_stability,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,entropy_plateau,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,hazard_drift,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,gsm8k_train_00088_f1f3640a,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,answer_stability,8,0.6499999999999999,5,0.8,0.15000000000000013,0,1,3
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,entropy_plateau,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,hazard_drift,8,0.6499999999999999,5,0.8,0.15000000000000013,0,1,3
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,gsm8k_train_00089_2aacad9b,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,oracle,7,0.7,7,0.7,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,first_answer,1,0.0,7,0.7,0.7,1,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,verifier_first_correct,7,0.7,7,0.7,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,answer_stability,8,0.6499999999999999,7,0.7,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,entropy_plateau,8,0.6499999999999999,7,0.7,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,hazard_drift,8,0.6499999999999999,7,0.7,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,empirical_bernstein,9,0.6,7,0.7,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,e_process,7,0.7,7,0.7,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,gsm8k_train_00089_2aacad9b,never_stop,10,0.55,7,0.7,0.1499999999999999,0,1,3
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,answer_stability,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,entropy_plateau,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,hazard_drift,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,gsm8k_train_00089_2aacad9b,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,answer_stability,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,entropy_plateau,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,gsm8k_train_00090_29b27436,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,answer_stability,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,entropy_plateau,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,hazard_drift,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,gsm8k_train_00090_29b27436,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,answer_stability,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,entropy_plateau,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,gsm8k_train_00090_29b27436,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,entropy_plateau,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,gsm8k_train_00091_448c3a36,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,entropy_plateau,8,0.6499999999999999,4,0.85,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,gsm8k_train_00091_448c3a36,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,entropy_plateau,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,hazard_drift,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,gsm8k_train_00091_448c3a36,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00092_223e8435__temp0.10__seed7,gsm8k_train_00092_223e8435,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00092_223e8435__temp0.10__seed7,gsm8k_train_00092_223e8435,first_answer,1,0.0,5,0.8,0.8,1,0,0
