run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
qwen2p5_7b__math_test_00107_fd74cd11__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00107_fd74cd11,math,MATH 3,math,107,0.6,7,structured_four_line,default,0,0,0,1,5,4,3,0.0,0,cuda
qwen2p5_7b__math_test_00108_611e7552__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00108_611e7552,math,MATH 1,math,108,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00109_d90424d8__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00109_d90424d8,math,MATH 5,math,109,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_7b__math_test_00110_72b3623f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00110_72b3623f,math,MATH 1,math,110,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_7b__math_test_00111_d752e2e3__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00111_d752e2e3,math,MATH 5,math,111,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_7b__math_test_00112_84e6f7fa__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00112_84e6f7fa,math,MATH 2,math,112,0.6,7,structured_four_line,default,0,0,0,1,5,4,2,0.0,0,cuda
qwen2p5_7b__math_test_00113_f30e88a0__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00113_f30e88a0,math,MATH 3,math,113,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen2p5_7b__math_test_00114_deb9efc8__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00114_deb9efc8,math,MATH 2,math,114,0.6,7,structured_four_line,default,0,1,0,4,4,2,3,0.85,1,cuda
qwen2p5_7b__math_test_00115_e20c9b7a__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00115_e20c9b7a,math,MATH 4,math,115,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_7b__math_test_00116_61f50e3d__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00116_61f50e3d,math,MATH 4,math,116,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00117_e884ad93__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00117_e884ad93,math,MATH 4,math,117,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00118_fc8ebbb3__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00118_fc8ebbb3,math,MATH 1,math,118,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00119_a6218ea2__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00119_a6218ea2,math,MATH 5,math,119,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_7b__math_test_00120_8eef5288__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00120_8eef5288,math,MATH 2,math,120,0.6,7,structured_four_line,default,0,0,0,1,5,1,0,0.0,0,cuda
qwen2p5_7b__math_test_00121_23cfdf25__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00121_23cfdf25,math,MATH 5,math,121,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_7b__math_test_00122_fdf4300d__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00122_fdf4300d,math,MATH 3,math,122,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_7b__math_test_00123_860f65d4__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00123_860f65d4,math,MATH 5,math,123,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_7b__math_test_00124_93bacf2d__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00124_93bacf2d,math,MATH 4,math,124,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00125_e5ac5620__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00125_e5ac5620,math,MATH 4,math,125,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_7b__math_test_00126_81f4f6da__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00126_81f4f6da,math,MATH 3,math,126,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00127_831d47a3__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00127_831d47a3,math,MATH 2,math,127,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00128_34115c3f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00128_34115c3f,math,MATH 4,math,128,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00129_13560ab9__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00129_13560ab9,math,MATH 3,math,129,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00130_587c37e4__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00130_587c37e4,math,MATH 4,math,130,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen2p5_7b__math_test_00131_e4690c90__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00131_e4690c90,math,MATH 2,math,131,0.6,7,structured_four_line,default,0,1,0,4,4,3,3,0.85,1,cuda
qwen2p5_7b__math_test_00132_9804c9ed__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00132_9804c9ed,math,MATH 4,math,132,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_7b__math_test_00133_efc15efb__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00133_efc15efb,math,MATH 3,math,133,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_7b__math_test_00134_729aab2d__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00134_729aab2d,math,MATH 5,math,134,0.6,7,structured_four_line,default,0,0,0,1,5,1,1,0.0,0,cuda
qwen2p5_7b__math_test_00135_cc85526c__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00135_cc85526c,math,MATH 3,math,135,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_7b__math_test_00136_8e69a186__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00136_8e69a186,math,MATH 2,math,136,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_7b__math_test_00137_66c4d3d6__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00137_66c4d3d6,math,MATH 4,math,137,0.6,7,structured_four_line,default,0,0,0,1,5,4,3,0.0,0,cuda
qwen2p5_7b__math_test_00138_3cca3484__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00138_3cca3484,math,MATH 5,math,138,0.6,7,structured_four_line,default,0,1,0,4,4,4,2,0.85,1,cuda
qwen2p5_7b__math_test_00139_55101384__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00139_55101384,math,MATH 3,math,139,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00140_9c2a8a8c__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00140_9c2a8a8c,math,MATH 5,math,140,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_7b__math_test_00141_fa53302b__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00141_fa53302b,math,MATH 5,math,141,0.6,7,structured_four_line,default,0,1,0,5,5,5,4,0.8,1,cuda
qwen2p5_7b__math_test_00142_a535d7ed__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00142_a535d7ed,math,MATH 3,math,142,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00143_f0361309__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00143_f0361309,math,MATH 2,math,143,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_7b__math_test_00144_3287fa74__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00144_3287fa74,math,MATH 1,math,144,0.6,7,structured_four_line,default,0,1,1,1,1,2,1,1.0,0,cuda
qwen2p5_7b__math_test_00145_bb1c005f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00145_bb1c005f,math,MATH 3,math,145,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00146_faf5031d__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00146_faf5031d,math,MATH 3,math,146,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_7b__math_test_00147_390c3a01__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00147_390c3a01,math,MATH 4,math,147,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00148_c9dddba4__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00148_c9dddba4,math,MATH 3,math,148,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_7b__math_test_00149_805d659b__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00149_805d659b,math,MATH 5,math,149,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen2p5_7b__math_test_00150_f0a2fdf6__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00150_f0a2fdf6,math,MATH 4,math,150,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_7b__math_test_00151_3228d9fb__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00151_3228d9fb,math,MATH 2,math,151,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_7b__math_test_00152_df146136__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00152_df146136,math,MATH 4,math,152,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_7b__math_test_00153_e0a74423__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00153_e0a74423,math,MATH 5,math,153,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00154_7dc5f86e__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00154_7dc5f86e,math,MATH 2,math,154,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00155_ee27b543__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00155_ee27b543,math,MATH 4,math,155,0.6,7,structured_four_line,default,0,0,0,1,5,3,3,0.0,0,cuda
qwen2p5_7b__math_test_00156_95b47adc__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00156_95b47adc,math,MATH 3,math,156,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_7b__math_test_00157_37701db8__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00157_37701db8,math,MATH 3,math,157,0.6,7,structured_four_line,default,0,0,0,1,5,4,2,0.0,0,cuda
qwen2p5_7b__math_test_00158_15e70720__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00158_15e70720,math,MATH 1,math,158,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00159_7acc030c__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00159_7acc030c,math,MATH 4,math,159,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen2p5_7b__math_test_00160_e84fb95f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00160_e84fb95f,math,MATH 5,math,160,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_7b__math_test_00161_643e7dc4__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00161_643e7dc4,math,MATH 1,math,161,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00162_45ed500c__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00162_45ed500c,math,MATH 3,math,162,0.6,7,structured_four_line,default,0,1,0,2,2,3,1,0.95,1,cuda
qwen2p5_7b__math_test_00163_6f88c8c4__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00163_6f88c8c4,math,MATH 2,math,163,0.6,7,structured_four_line,default,0,1,1,1,1,4,0,1.0,1,cuda
qwen2p5_7b__math_test_00164_a06c5428__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00164_a06c5428,math,MATH 3,math,164,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00165_2bb09b99__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00165_2bb09b99,math,MATH 5,math,165,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen2p5_7b__math_test_00166_e1652a94__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00166_e1652a94,math,MATH 2,math,166,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00167_87ffe725__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00167_87ffe725,math,MATH 2,math,167,0.6,7,structured_four_line,default,0,1,0,4,4,4,1,0.85,1,cuda
qwen2p5_7b__math_test_00168_0f3086b8__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00168_0f3086b8,math,MATH 2,math,168,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00169_1a29884e__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00169_1a29884e,math,MATH 5,math,169,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_7b__math_test_00170_7682a602__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00170_7682a602,math,MATH 5,math,170,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen2p5_7b__math_test_00171_dae831e4__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00171_dae831e4,math,MATH 5,math,171,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00172_6af9182b__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00172_6af9182b,math,MATH 4,math,172,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00173_f7741471__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00173_f7741471,math,MATH 3,math,173,0.6,7,structured_four_line,default,0,0,0,1,5,4,4,0.0,0,cuda
qwen2p5_7b__math_test_00174_660b0932__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00174_660b0932,math,MATH 3,math,174,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_7b__math_test_00175_ad581760__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00175_ad581760,math,MATH 4,math,175,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_7b__math_test_00176_3ab8fbcf__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00176_3ab8fbcf,math,MATH 2,math,176,0.6,7,structured_four_line,default,0,0,0,1,5,1,0,0.0,0,cuda
qwen2p5_7b__math_test_00177_88f25299__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00177_88f25299,math,MATH 4,math,177,0.6,7,structured_four_line,default,0,0,0,1,5,4,2,0.0,0,cuda
qwen2p5_7b__math_test_00178_af59f7e2__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00178_af59f7e2,math,MATH 1,math,178,0.6,7,structured_four_line,default,0,1,0,3,3,3,2,0.9,1,cuda
qwen2p5_7b__math_test_00179_50c278d5__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00179_50c278d5,math,MATH 1,math,179,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_7b__math_test_00180_409f8858__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00180_409f8858,math,MATH 4,math,180,0.6,7,structured_four_line,default,0,0,0,1,5,1,0,0.0,0,cuda
qwen2p5_7b__math_test_00181_40a8a07f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00181_40a8a07f,math,MATH 3,math,181,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00182_5eec73ff__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00182_5eec73ff,math,MATH 4,math,182,0.6,7,structured_four_line,default,0,1,0,3,3,4,1,0.9,1,cuda
qwen2p5_7b__math_test_00183_8feeefff__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00183_8feeefff,math,MATH 5,math,183,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_7b__math_test_00184_78e3c175__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00184_78e3c175,math,MATH 4,math,184,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_7b__math_test_00185_b9d67ef5__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00185_b9d67ef5,math,MATH 2,math,185,0.6,7,structured_four_line,default,0,1,0,2,2,2,1,0.95,1,cuda
qwen2p5_7b__math_test_00186_ac02199f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00186_ac02199f,math,MATH 5,math,186,0.6,7,structured_four_line,default,0,0,0,1,5,1,1,0.0,0,cuda
qwen2p5_7b__math_test_00187_b2db12b1__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00187_b2db12b1,math,MATH 5,math,187,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_7b__math_test_00188_c57b9f68__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00188_c57b9f68,math,MATH 4,math,188,0.6,7,structured_four_line,default,0,1,0,5,5,2,3,0.8,1,cuda
qwen2p5_7b__math_test_00189_d2f49b7f__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00189_d2f49b7f,math,MATH 5,math,189,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_7b__math_test_00190_ad0c55dc__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00190_ad0c55dc,math,MATH 2,math,190,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_7b__math_test_00191_b20822d9__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00191_b20822d9,math,MATH 3,math,191,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_7b__math_test_00192_a6795966__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00192_a6795966,math,MATH 1,math,192,0.6,7,structured_four_line,default,0,0,0,1,5,1,0,0.0,0,cuda
qwen2p5_7b__math_test_00193_027d8061__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00193_027d8061,math,MATH 3,math,193,0.6,7,structured_four_line,default,0,1,0,2,2,1,1,0.95,1,cuda
qwen2p5_7b__math_test_00194_f51f6dd0__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00194_f51f6dd0,math,MATH 5,math,194,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_7b__math_test_00195_7cc2d650__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00195_7cc2d650,math,MATH 2,math,195,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen2p5_7b__math_test_00196_4e15c27d__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00196_4e15c27d,math,MATH 3,math,196,0.6,7,structured_four_line,default,0,1,1,1,1,1,0,1.0,1,cuda
qwen2p5_7b__math_test_00197_ed195676__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00197_ed195676,math,MATH 5,math,197,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_7b__math_test_00198_85b6e7ea__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00198_85b6e7ea,math,MATH 4,math,198,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_7b__math_test_00199_c19f27fd__temp0.60__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,math_test_00199_c19f27fd,math,MATH 5,math,199,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
