run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
qwen2p5_0p5b__gsm8k_train_00228_fa209c1f__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00228_fa209c1f,gsm8k,grade_school_math,gsm8k,228,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00229_ee69cf41__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00229_ee69cf41,gsm8k,grade_school_math,gsm8k,229,0.6,7,structured_four_line,default,0,1,1,1,1,2,3,1.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00230_6d66ebf2__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00230_6d66ebf2,gsm8k,grade_school_math,gsm8k,230,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00231_cedef501__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00231_cedef501,gsm8k,grade_school_math,gsm8k,231,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00232_cc297bcb__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00232_cc297bcb,gsm8k,grade_school_math,gsm8k,232,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00233_a24de4df__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00233_a24de4df,gsm8k,grade_school_math,gsm8k,233,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00234_dec70119__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00234_dec70119,gsm8k,grade_school_math,gsm8k,234,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00235_16021bf2__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00235_16021bf2,gsm8k,grade_school_math,gsm8k,235,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00236_88a38078__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00236_88a38078,gsm8k,grade_school_math,gsm8k,236,0.6,7,structured_four_line,default,0,0,0,1,5,4,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00237_e53550f2__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00237_e53550f2,gsm8k,grade_school_math,gsm8k,237,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00238_a8724a09__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00238_a8724a09,gsm8k,grade_school_math,gsm8k,238,0.6,7,structured_four_line,default,0,0,0,1,5,4,4,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00239_be0432a3__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00239_be0432a3,gsm8k,grade_school_math,gsm8k,239,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00240_e99722ca__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00240_e99722ca,gsm8k,grade_school_math,gsm8k,240,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00241_1f578d8b,gsm8k,grade_school_math,gsm8k,241,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00242_ae567c96__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00242_ae567c96,gsm8k,grade_school_math,gsm8k,242,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00243_72ceeee9,gsm8k,grade_school_math,gsm8k,243,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00244_3afa39a0,gsm8k,grade_school_math,gsm8k,244,0.6,7,structured_four_line,default,0,0,0,1,5,3,3,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00245_9d0c6381,gsm8k,grade_school_math,gsm8k,245,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00246_2893b455__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00246_2893b455,gsm8k,grade_school_math,gsm8k,246,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00247_75fad492__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00247_75fad492,gsm8k,grade_school_math,gsm8k,247,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00248_c4586363__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00248_c4586363,gsm8k,grade_school_math,gsm8k,248,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00249_53256b7e__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00249_53256b7e,gsm8k,grade_school_math,gsm8k,249,0.6,7,structured_four_line,default,0,1,1,1,1,2,1,1.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00250_52f63717__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00250_52f63717,gsm8k,grade_school_math,gsm8k,250,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00251_6a00efba__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00251_6a00efba,gsm8k,grade_school_math,gsm8k,251,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00252_fa7c84f4__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00252_fa7c84f4,gsm8k,grade_school_math,gsm8k,252,0.6,7,structured_four_line,default,0,1,1,1,1,5,1,1.0,1,cuda
qwen2p5_0p5b__gsm8k_train_00253_66aefa74__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00253_66aefa74,gsm8k,grade_school_math,gsm8k,253,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00254_b24e02a5__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00254_b24e02a5,gsm8k,grade_school_math,gsm8k,254,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_0p5b__gsm8k_train_00255_f29b83f7__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00255_f29b83f7,gsm8k,grade_school_math,gsm8k,255,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00256_e43dba3a__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00256_e43dba3a,gsm8k,grade_school_math,gsm8k,256,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00257_b629f4b9__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00257_b629f4b9,gsm8k,grade_school_math,gsm8k,257,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00258_5f7ebd32__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00258_5f7ebd32,gsm8k,grade_school_math,gsm8k,258,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00259_04d1467c__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00259_04d1467c,gsm8k,grade_school_math,gsm8k,259,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00260_b1adc13c__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00260_b1adc13c,gsm8k,grade_school_math,gsm8k,260,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00261_8a43e108__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00261_8a43e108,gsm8k,grade_school_math,gsm8k,261,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00262_81925122__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00262_81925122,gsm8k,grade_school_math,gsm8k,262,0.6,7,structured_four_line,default,0,1,0,2,2,2,3,0.95,1,cuda
qwen2p5_0p5b__gsm8k_train_00263_e37d331e__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00263_e37d331e,gsm8k,grade_school_math,gsm8k,263,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00264_bac7a4b2__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00264_bac7a4b2,gsm8k,grade_school_math,gsm8k,264,0.6,7,structured_four_line,default,0,0,0,1,5,4,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00265_e3f05de9__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00265_e3f05de9,gsm8k,grade_school_math,gsm8k,265,0.6,7,structured_four_line,default,0,1,1,1,1,3,1,1.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00266_454f6dc0__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00266_454f6dc0,gsm8k,grade_school_math,gsm8k,266,0.6,7,structured_four_line,default,0,0,0,1,5,2,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00267_c3dce41c__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00267_c3dce41c,gsm8k,grade_school_math,gsm8k,267,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00268_a5745e31__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00268_a5745e31,gsm8k,grade_school_math,gsm8k,268,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00269_ed1098a8__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00269_ed1098a8,gsm8k,grade_school_math,gsm8k,269,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00270_55185930__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00270_55185930,gsm8k,grade_school_math,gsm8k,270,0.6,7,structured_four_line,default,0,0,0,1,5,4,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00271_5eea4943__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00271_5eea4943,gsm8k,grade_school_math,gsm8k,271,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00272_27eebeec__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00272_27eebeec,gsm8k,grade_school_math,gsm8k,272,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00273_b495e813__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00273_b495e813,gsm8k,grade_school_math,gsm8k,273,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00274_03180f5b__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00274_03180f5b,gsm8k,grade_school_math,gsm8k,274,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00275_bf17b203__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00275_bf17b203,gsm8k,grade_school_math,gsm8k,275,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00276_4674940d__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00276_4674940d,gsm8k,grade_school_math,gsm8k,276,0.6,7,structured_four_line,default,0,1,0,4,4,2,1,0.85,1,cuda
qwen2p5_0p5b__gsm8k_train_00277_fc707c92__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00277_fc707c92,gsm8k,grade_school_math,gsm8k,277,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00278_1bea983e__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00278_1bea983e,gsm8k,grade_school_math,gsm8k,278,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00279_37085dc5__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00279_37085dc5,gsm8k,grade_school_math,gsm8k,279,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00280_a1255acc__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00280_a1255acc,gsm8k,grade_school_math,gsm8k,280,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00281_a116f238__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00281_a116f238,gsm8k,grade_school_math,gsm8k,281,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00282_351b3e99__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00282_351b3e99,gsm8k,grade_school_math,gsm8k,282,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00283_1ed728b7__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00283_1ed728b7,gsm8k,grade_school_math,gsm8k,283,0.6,7,structured_four_line,default,0,0,0,1,5,4,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00284_101eec9e__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00284_101eec9e,gsm8k,grade_school_math,gsm8k,284,0.6,7,structured_four_line,default,0,0,0,1,5,2,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00285_b01cf570__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00285_b01cf570,gsm8k,grade_school_math,gsm8k,285,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00286_c511337a__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00286_c511337a,gsm8k,grade_school_math,gsm8k,286,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00287_759f3ccd__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00287_759f3ccd,gsm8k,grade_school_math,gsm8k,287,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00288_9941b54a__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00288_9941b54a,gsm8k,grade_school_math,gsm8k,288,0.6,7,structured_four_line,default,0,1,1,1,1,3,0,1.0,1,cuda
qwen2p5_0p5b__gsm8k_train_00289_78b6355f__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00289_78b6355f,gsm8k,grade_school_math,gsm8k,289,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00290_793c43a0__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00290_793c43a0,gsm8k,grade_school_math,gsm8k,290,0.6,7,structured_four_line,default,0,1,0,2,2,4,3,0.95,1,cuda
qwen2p5_0p5b__gsm8k_train_00291_222e4b93__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00291_222e4b93,gsm8k,grade_school_math,gsm8k,291,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00292_613e5bf6__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00292_613e5bf6,gsm8k,grade_school_math,gsm8k,292,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00293_2ed3e21c__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00293_2ed3e21c,gsm8k,grade_school_math,gsm8k,293,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00294_c1d5fdf8__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00294_c1d5fdf8,gsm8k,grade_school_math,gsm8k,294,0.6,7,structured_four_line,default,0,0,0,1,5,2,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00295_9256fde3__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00295_9256fde3,gsm8k,grade_school_math,gsm8k,295,0.6,7,structured_four_line,default,0,1,1,1,1,4,2,1.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00296_9984d811__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00296_9984d811,gsm8k,grade_school_math,gsm8k,296,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00297_5f9c19ec__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00297_5f9c19ec,gsm8k,grade_school_math,gsm8k,297,0.6,7,structured_four_line,default,0,0,0,1,5,4,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00298_f172703b__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00298_f172703b,gsm8k,grade_school_math,gsm8k,298,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00299_55e7dd80__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00299_55e7dd80,gsm8k,grade_school_math,gsm8k,299,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00300_178c50e8__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00300_178c50e8,gsm8k,grade_school_math,gsm8k,300,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00301_b83e6a92__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00301_b83e6a92,gsm8k,grade_school_math,gsm8k,301,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_0p5b__gsm8k_train_00302_60d41d6e__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00302_60d41d6e,gsm8k,grade_school_math,gsm8k,302,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00303_124e3c96__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00303_124e3c96,gsm8k,grade_school_math,gsm8k,303,0.6,7,structured_four_line,default,0,0,0,1,5,2,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00304_a79860e3__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00304_a79860e3,gsm8k,grade_school_math,gsm8k,304,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00305_01c6f0cc__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00305_01c6f0cc,gsm8k,grade_school_math,gsm8k,305,0.6,7,structured_four_line,default,0,1,1,1,1,2,0,1.0,1,cuda
qwen2p5_0p5b__gsm8k_train_00306_0bff07c6__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00306_0bff07c6,gsm8k,grade_school_math,gsm8k,306,0.6,7,structured_four_line,default,0,0,0,1,5,3,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00307_03498a83__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00307_03498a83,gsm8k,grade_school_math,gsm8k,307,0.6,7,structured_four_line,default,0,1,0,2,2,5,1,0.95,1,cuda
qwen2p5_0p5b__gsm8k_train_00308_70febfd0__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00308_70febfd0,gsm8k,grade_school_math,gsm8k,308,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00309_9db599dc__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00309_9db599dc,gsm8k,grade_school_math,gsm8k,309,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00310_a5024a26__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00310_a5024a26,gsm8k,grade_school_math,gsm8k,310,0.6,7,structured_four_line,default,0,0,0,1,5,4,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00311_ec2ac658__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00311_ec2ac658,gsm8k,grade_school_math,gsm8k,311,0.6,7,structured_four_line,default,0,0,0,1,5,3,2,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00312_94304b65__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00312_94304b65,gsm8k,grade_school_math,gsm8k,312,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00313_6a078d2b__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00313_6a078d2b,gsm8k,grade_school_math,gsm8k,313,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00314_8812385c__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00314_8812385c,gsm8k,grade_school_math,gsm8k,314,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00315_8d51cd4b__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00315_8d51cd4b,gsm8k,grade_school_math,gsm8k,315,0.6,7,structured_four_line,default,0,0,0,1,5,2,1,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00316_adf25ddf__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00316_adf25ddf,gsm8k,grade_school_math,gsm8k,316,0.6,7,structured_four_line,default,0,0,0,1,5,3,0,0.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00317_eaf49e29__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00317_eaf49e29,gsm8k,grade_school_math,gsm8k,317,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,0,cuda
qwen2p5_0p5b__gsm8k_train_00318_d2ad9d17__temp0.60__seed7,qwen2p5_0p5b,Qwen/Qwen2.5-0.5B-Instruct,gsm8k_train_00318_d2ad9d17,gsm8k,grade_school_math,gsm8k,318,0.6,7,structured_four_line,default,0,0,0,1,5,2,2,0.0,0,cuda
